conversationID,sourceID,targetID,productID,message,createdAt,msgStatus,priceFixed
488,55,38,96,"condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit","2020-12-10 07:14:17",0,57.9
489,28,34,62,"rutrum nulla","2021-05-10 18:02:12",0,33.67
490,75,78,82,"consectetuer eget rutrum at lorem integer","2021-05-19 17:00:39",0,70.29
491,93,14,95,"turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu","2021-06-07 04:24:20",1,20.71
492,54,7,44,"suspendisse potenti","2021-05-22 04:52:38",1,14.89
493,60,92,2,"sapien non mi","2021-08-08 19:37:05",1,65.16
494,68,77,94,"molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci","2021-08-04 03:21:43",0,98.01
495,81,95,93,"sed vestibulum sit amet cursus id","2020-10-25 14:13:31",0,38.14
496,74,99,52,"orci vehicula condimentum curabitur in libero","2020-12-16 21:00:21",1,35.19
497,81,23,85,"aliquet ultrices erat tortor sollicitudin mi sit amet","2021-02-20 16:20:14",0,93.63
498,94,32,11,"in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis","2020-12-12 13:45:37",1,41.18
499,88,20,62,"volutpat dui maecenas tristique est et tempus semper","2021-07-03 16:24:03",1,58.17
500,40,98,78,non,"2020-11-17 04:32:04",0,6.26
501,4,86,41,"orci luctus et ultrices posuere cubilia curae mauris","2021-08-22 01:51:04",0,95.37
502,37,93,17,"mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor","2021-08-02 18:06:45",0,11.17
503,11,85,93,"convallis nulla neque libero","2021-01-03 01:17:23",1,45.87
504,36,28,8,"nulla nisl nunc nisl duis bibendum felis sed interdum","2021-05-04 09:37:59",0,69.46
505,28,96,36,"purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus","2021-02-26 23:02:31",1,6.19
506,39,39,72,"leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat","2021-05-28 10:15:33",0,97.02
507,70,91,46,"urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit","2021-03-29 04:16:14",0,63.45
508,46,48,64,"dolor quis odio consequat varius integer ac","2021-06-09 04:13:54",1,84.01
509,7,87,60,"commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede","2021-02-17 08:30:49",0,54.7
510,25,8,21,"habitasse platea dictumst aliquam augue quam","2021-03-12 13:25:44",0,37.23
511,19,70,55,"proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing","2021-04-15 15:55:28",1,8.79
512,12,98,90,"vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in","2021-06-23 08:15:00",1,79.47
513,48,22,88,"vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae","2021-03-07 04:58:30",1,4.9
514,86,50,84,"erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit","2021-03-15 17:15:01",1,16.83
515,85,44,100,"amet nulla quisque arcu libero rutrum ac lobortis vel dapibus","2021-04-03 12:49:19",1,33.55
516,26,19,35,"condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque","2021-01-21 20:04:04",0,64.34
517,97,46,48,"eget eros elementum pellentesque","2021-08-07 09:02:43",1,89.5
518,99,61,35,"quis turpis eget elit sodales scelerisque","2021-08-20 01:02:57",0,42.78
519,95,57,49,"amet cursus id turpis","2020-10-31 07:17:33",0,9.3
520,34,75,66,"in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit","2021-03-26 04:17:17",1,52.46
521,30,32,47,"penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum","2020-11-28 01:49:08",1,43.53
522,35,82,64,"turpis nec euismod scelerisque quam turpis","2021-04-30 08:07:09",0,5.04
523,5,24,38,"nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum","2021-02-09 12:23:48",0,35.28
524,57,28,35,"justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet","2021-07-09 02:18:17",1,54.2
525,3,64,53,"erat tortor sollicitudin","2020-11-08 16:19:02",1,27.66
526,51,45,99,"auctor gravida sem praesent id massa id nisl","2021-06-14 11:48:25",0,86.56
527,36,5,33,"justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla","2021-08-15 23:52:19",0,39.81
528,50,37,33,est,"2021-06-10 05:25:38",1,57.97
529,81,28,6,"elementum ligula vehicula consequat morbi","2021-01-23 21:03:30",1,89.75
530,38,37,21,"morbi non lectus","2021-05-15 22:15:12",1,52.02
531,6,86,79,"lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id","2021-03-06 01:45:52",0,4.32
532,42,15,34,mauris,"2021-03-19 10:06:04",1,98.54
533,1,52,45,"sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis","2020-10-02 19:17:26",1,77.66
534,7,79,98,"mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis","2020-12-15 10:53:14",1,96.12
535,48,42,43,"luctus et ultrices posuere cubilia curae","2021-08-02 20:33:54",0,57.64
536,25,10,72,"sapien sapien","2021-01-28 03:53:07",0,91.58
537,58,91,92,"id nisl venenatis lacinia","2020-11-06 17:42:12",0,14.9
538,75,25,94,"orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis","2021-04-26 03:33:20",1,50.9
539,27,9,59,"duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel","2020-11-11 06:40:13",1,99.35
540,7,92,23,"in ante vestibulum ante ipsum primis in","2021-02-23 17:49:20",1,36.62
541,29,96,1,lectus,"2021-02-25 09:55:21",1,71.55
542,65,25,85,"erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi","2020-09-14 23:59:19",1,86.72
543,37,27,11,"quis odio consequat varius integer ac","2021-04-15 21:08:18",0,14.58
544,22,90,80,lorem,"2020-12-26 07:02:36",0,32.09
545,48,59,13,"pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla","2021-06-08 02:44:12",1,79.18
546,61,61,2,"viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper","2020-10-27 20:56:16",1,16.7
547,33,11,28,semper,"2020-11-09 03:46:51",0,43.95
548,19,47,5,"velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat","2020-09-11 05:43:59",1,85.46
549,72,75,30,"rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo","2021-03-14 04:57:11",0,28.95
550,7,89,12,"proin interdum mauris non ligula pellentesque","2020-09-26 13:18:54",0,54.44
551,74,5,87,at,"2021-07-13 17:15:48",1,20.97
552,92,31,7,"ut rhoncus aliquet pulvinar sed nisl nunc rhoncus","2021-07-16 20:38:17",0,52.24
553,65,94,4,"purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis","2020-10-16 13:35:32",1,32.78
554,35,12,35,"orci nullam molestie nibh","2021-08-27 11:12:11",1,90.43
555,67,15,6,"metus sapien ut nunc","2021-02-23 01:32:21",0,84.78
556,78,92,68,"accumsan felis ut at dolor quis odio consequat varius","2021-04-25 04:27:07",1,99.16
557,35,21,77,"urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo","2021-05-20 11:26:02",0,40.86
558,37,44,87,"odio in hac","2020-10-16 09:41:57",1,26.33
559,17,39,71,"duis bibendum felis sed interdum venenatis turpis enim blandit","2021-04-10 13:44:01",1,25.86
560,6,19,17,"lorem integer tincidunt ante vel","2020-12-21 04:22:10",0,44.44
561,48,17,74,"tincidunt eu felis fusce posuere felis sed","2021-02-09 13:58:16",0,50.24
562,7,33,60,"tincidunt in leo maecenas pulvinar lobortis est","2021-07-07 18:30:59",0,42.56
563,24,42,73,"lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt","2020-11-23 18:41:13",0,5.62
564,73,47,22,"curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi","2021-01-25 03:12:32",0,52.18
565,94,66,49,"luctus et ultrices posuere cubilia","2021-08-10 00:06:41",1,1.2
566,47,55,50,"morbi non quam nec dui luctus rutrum nulla","2021-09-06 23:37:14",1,46.34
567,17,61,61,"venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at","2021-03-17 12:14:26",1,60.68
568,47,45,3,"amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam","2020-11-09 17:11:01",1,84.39
569,89,19,83,"ultrices phasellus id sapien in sapien iaculis congue vivamus","2021-04-03 02:43:49",0,63.58
570,44,42,71,"ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris","2021-06-09 13:43:52",0,40.07
571,19,97,28,"facilisi cras non velit","2021-03-16 21:30:20",0,53.26
572,90,48,37,"vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla","2021-07-22 22:27:43",1,39.47
573,97,73,42,"eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas","2020-10-27 22:37:58",1,4.32
574,96,23,66,"aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut","2020-12-06 12:37:21",1,89.6
575,51,10,73,"dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis","2021-01-15 05:54:08",0,24.05
576,65,23,11,"felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam","2021-04-02 05:24:51",0,51.23
577,62,74,69,"ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur","2021-03-19 11:06:46",0,82.31
578,38,77,53,"vestibulum proin eu mi nulla","2021-04-08 05:10:52",1,82.99
579,74,82,70,"augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna","2020-10-02 18:04:02",0,46.68
580,72,98,60,"nisl duis","2021-06-21 11:55:18",0,86.63
581,95,90,19,"sodales scelerisque mauris sit","2021-01-10 23:24:01",0,23.99
582,92,79,94,molestie,"2020-12-18 00:21:21",0,20.33
583,45,48,46,"sem fusce consequat nulla nisl","2021-02-08 18:59:48",0,13.95
584,10,15,70,"ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis","2020-09-29 04:50:04",1,23.6
585,78,75,51,"erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper","2021-08-15 00:59:56",1,5.3
586,88,20,16,"sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor","2021-04-28 11:02:11",1,62.08
587,20,31,48,"eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero","2021-06-10 04:11:55",1,33.28
588,31,7,60,"tempus sit amet sem fusce consequat nulla nisl nunc","2021-08-07 03:16:05",1,30.15
589,7,1,88,"sit amet justo morbi ut odio cras","2020-12-01 03:41:46",1,96.33
590,70,65,94,"aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam","2021-08-27 02:49:23",0,79.6
591,24,37,36,"in purus eu magna","2021-04-09 09:50:08",1,79.8
592,53,49,80,"nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel","2021-06-19 14:51:52",1,1.03
593,89,30,59,"vel augue vestibulum rutrum rutrum neque","2021-01-24 14:48:04",1,80.34
594,4,3,99,"vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet","2021-04-10 17:33:27",1,12.51
595,54,29,79,"vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac","2021-06-15 20:26:12",0,45.8
596,89,18,52,"et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus","2021-08-24 06:46:22",1,67.35
597,31,5,85,"congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam","2020-10-27 19:46:36",1,99.84
598,3,92,13,"porttitor id consequat in consequat","2020-10-04 05:26:49",0,56.12
599,6,30,6,"sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam","2020-10-25 14:59:53",0,49.89
600,79,41,7,"rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean","2020-10-07 07:30:26",1,84.75
601,57,43,20,"placerat ante nulla","2021-04-21 05:41:36",1,89.82
602,4,95,94,"elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in","2020-09-19 04:15:17",1,21.85
603,83,82,83,"mi sit","2021-03-27 22:47:13",0,27.49
604,8,33,36,"nisi at nibh in hac","2020-09-27 08:37:36",0,88.87
605,21,44,8,"porttitor id consequat in","2021-09-05 22:16:59",1,16.29
606,20,56,61,"ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur","2021-01-25 04:27:46",0,9.23
607,42,52,42,"nibh in quis justo","2020-10-22 22:30:20",0,60.37
608,5,21,78,"leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor","2021-03-17 22:18:39",0,95.27
609,94,97,19,"justo sollicitudin","2021-01-01 04:55:50",1,8.48
610,67,98,28,"feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in","2021-06-30 14:49:55",1,30.8
611,91,67,58,"sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam","2021-05-11 16:59:08",1,10.96
612,39,80,84,"hac habitasse platea dictumst morbi","2020-12-07 03:17:33",0,50.78
613,20,43,32,"mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa","2021-08-21 01:51:55",1,12.31
614,39,65,66,"vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy","2020-12-31 19:24:00",0,3.18
615,26,55,84,"id mauris vulputate elementum nullam varius nulla facilisi cras non velit","2021-05-15 19:44:45",1,28.86
616,23,87,1,"at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac","2021-05-20 10:26:15",0,78.35
617,52,21,88,"nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis","2021-09-01 16:46:53",0,55.51
618,34,10,62,"fusce lacus purus","2021-06-14 06:48:40",1,55.26
619,36,77,11,"eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis","2021-02-24 07:12:32",0,46.88
620,85,79,86,"ut blandit non interdum in ante vestibulum ante ipsum primis","2020-09-23 12:57:22",0,1.65
621,53,91,60,"sapien ut nunc vestibulum ante ipsum primis in","2021-05-07 04:10:12",1,35.75
622,27,79,6,"sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis","2020-10-22 23:08:36",0,92.45
623,50,53,35,"commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer","2020-09-25 14:46:53",1,83.06
624,55,53,70,"luctus tincidunt nulla mollis molestie lorem quisque ut erat","2021-01-14 07:06:43",1,4.72
625,16,84,66,"viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin","2021-07-14 04:53:00",1,81.01
626,43,18,98,"nonummy maecenas tincidunt lacus at velit","2020-10-08 00:25:23",0,26.98
627,32,91,87,"tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum","2021-07-27 13:34:10",0,68.13
628,75,36,5,"cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere","2021-01-13 12:48:58",1,66.44
629,21,100,5,"interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis","2021-02-18 07:36:43",1,96.23
630,15,91,34,"dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur","2020-10-04 18:25:56",0,5.88
631,64,49,64,"in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque","2021-02-14 00:41:05",0,89.64
632,8,43,22,"commodo vulputate justo in","2021-05-14 09:50:05",0,20.43
633,53,77,66,"ipsum primis in faucibus orci luctus et ultrices posuere cubilia","2020-12-24 12:50:28",0,5.33
634,2,22,13,"habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla","2021-05-25 16:20:36",1,4.91
635,21,54,49,"vel sem sed sagittis nam congue risus semper porta volutpat","2021-08-02 17:44:58",1,60.28
636,63,60,79,"pellentesque at","2020-10-22 11:05:53",0,54.96
637,27,44,29,sapien,"2021-08-03 11:47:25",1,72.28
638,11,40,46,"nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor","2020-12-21 16:30:12",0,66.98
639,84,41,28,maecenas,"2021-07-17 22:36:51",1,5.01
640,28,17,54,"quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus","2021-02-09 02:12:34",1,68.38
641,64,75,36,"pretium nisl ut volutpat","2020-09-10 05:17:50",1,98.79
642,29,91,76,"vivamus in felis eu sapien cursus vestibulum proin eu","2020-10-08 06:47:22",1,2.19
643,14,37,31,"augue luctus tincidunt nulla mollis molestie lorem quisque ut","2020-09-23 05:50:40",0,28.29
644,76,91,82,felis,"2020-10-14 17:53:56",1,25.95
645,9,69,7,"lacus morbi","2020-09-20 07:54:25",0,57.21
646,59,80,95,"nulla sed vel enim sit","2021-05-22 16:01:09",1,71.52
647,79,41,71,integer,"2021-06-17 01:30:22",1,21.7
648,67,26,10,"nam congue risus semper porta","2021-01-09 07:24:38",0,94.84
649,15,77,70,"massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet","2021-04-19 14:00:19",0,33.79
650,45,40,84,"et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis","2021-03-09 14:05:18",0,82.6
651,70,99,22,"nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a","2021-08-01 17:08:51",1,84.65
652,23,75,79,duis,"2021-01-06 15:37:19",0,75.38
653,63,35,56,"faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin","2021-06-14 07:56:13",0,87.23
654,56,99,20,"vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet","2021-08-02 21:38:21",1,77.8
655,89,90,12,"at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna","2021-04-22 06:06:30",0,48.17
656,21,7,55,"erat quisque erat eros viverra eget congue eget","2021-06-08 03:51:41",1,4.76
657,91,61,83,"est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl","2021-03-03 06:37:22",0,57.16
658,48,17,37,"ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae","2020-12-16 13:00:46",0,41.75
659,12,70,8,"tortor sollicitudin mi sit amet","2021-01-22 03:11:50",0,22.37
660,99,98,86,"eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante","2021-07-26 20:57:02",0,91.17
661,98,75,15,"diam erat fermentum justo nec condimentum neque sapien placerat ante nulla","2021-06-08 01:00:09",1,81.1
662,66,58,23,"nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis","2021-05-05 21:38:56",0,22.66
663,14,67,83,"leo odio condimentum id luctus nec molestie","2020-11-25 06:57:08",0,68.14
664,72,44,45,"ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet","2021-08-18 02:45:08",1,55.26
665,70,76,27,"elementum eu interdum eu tincidunt in leo","2021-05-31 08:27:19",1,91.57
666,89,85,45,"duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse","2021-03-05 22:08:08",0,8.54
667,95,42,92,"sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris","2021-06-28 22:43:31",1,42.55
668,79,76,79,"sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam","2021-02-01 08:38:08",1,57.65
669,2,74,9,"ipsum primis in faucibus","2021-01-16 22:40:21",1,22.8
670,88,57,92,"eu interdum eu tincidunt","2020-11-08 22:45:13",0,25.19
671,25,14,81,"ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices","2021-06-17 18:07:21",0,33.58
672,94,8,96,"turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in","2021-04-22 23:03:30",0,27.9
673,46,24,7,sit,"2021-06-19 03:37:57",1,91.18
674,8,78,73,"in est risus auctor sed tristique in tempus sit amet sem fusce consequat","2021-09-03 16:57:41",0,47.2
675,54,85,80,"non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit","2021-07-25 16:28:15",0,62.65
676,45,15,1,"vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat","2021-08-31 08:02:41",1,17.78
677,20,2,45,"sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum","2020-11-19 01:53:00",0,16.11
678,34,44,54,"ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula","2021-07-19 08:51:12",0,94.38
679,61,39,64,"id consequat in","2021-03-24 04:48:55",0,78.17
680,61,90,29,"pretium iaculis diam erat fermentum","2021-03-13 17:54:55",0,6.97
681,14,71,71,"vestibulum proin eu mi nulla ac enim in","2020-10-16 16:32:23",0,40.46
682,1,5,94,"lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea","2020-12-13 00:30:06",1,67.28
683,95,78,28,"velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in","2021-09-09 16:58:55",1,14.58
684,84,69,39,"pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien","2021-06-12 13:35:47",0,11.99
685,73,39,30,"quam a odio in hac habitasse","2021-02-15 20:15:07",1,97.06
686,53,22,19,"mi sit amet lobortis sapien sapien non mi integer ac","2021-07-08 08:24:00",1,43.48
687,72,74,72,"sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean","2021-03-18 14:47:33",1,27.9
688,47,4,97,"integer aliquet massa","2021-05-10 18:07:43",1,70.28
689,16,97,21,"vitae nisi","2020-10-31 21:55:21",1,55.96
690,99,28,88,"non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel","2021-01-12 07:29:08",0,5.19
691,13,35,6,"vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum","2021-04-25 10:34:00",0,76.57
692,2,63,46,"parturient montes","2020-10-24 17:25:37",1,36.45
693,47,34,41,"sapien iaculis congue","2020-11-19 03:04:30",0,82.02
694,91,50,96,"pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus","2020-11-02 23:29:32",1,6.85
695,61,52,95,"vulputate justo in blandit ultrices enim lorem","2020-11-15 11:23:33",1,25.28
696,36,31,70,"lobortis ligula sit amet eleifend pede libero quis orci nullam","2021-05-02 14:47:14",0,30.19
697,8,94,18,"quam nec dui luctus rutrum nulla","2021-02-09 03:30:29",1,2.99
698,87,64,12,"faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel","2020-10-21 07:48:37",0,14.65
699,48,24,82,"morbi non lectus aliquam","2021-05-15 01:45:09",0,68.89
700,73,81,33,"hac habitasse platea dictumst maecenas ut massa","2021-06-23 07:44:52",0,74.76
701,1,51,57,"sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum","2021-05-22 01:23:08",1,9.08
702,34,42,61,"quis lectus suspendisse potenti in eleifend","2020-11-26 21:41:52",0,53.96
703,44,7,74,"semper interdum","2021-05-21 06:11:20",1,60.76
704,11,57,78,"libero rutrum ac lobortis vel dapibus at diam nam","2021-04-10 12:41:28",0,94.54
705,72,98,8,velit,"2021-05-09 19:34:10",0,3.29
706,29,20,76,"odio donec vitae nisi nam ultrices","2021-07-12 06:50:14",0,72.34
707,9,35,19,"euismod scelerisque quam turpis adipiscing lorem vitae","2020-10-09 10:16:36",0,80.96
708,65,36,41,quam,"2020-11-19 08:19:38",0,21.01
709,88,11,63,"id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget","2021-02-15 03:08:40",0,30.74
710,2,48,35,"vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio","2020-12-23 19:09:07",0,32.04
711,63,56,25,"porttitor lacus at turpis donec","2020-09-10 22:29:59",0,22.17
712,23,98,31,"vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes","2021-05-08 20:27:00",1,98.93
713,50,93,45,"pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac","2021-08-03 11:31:02",0,3.19
714,71,14,80,"elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy","2020-09-30 17:25:36",0,93.71
715,86,19,1,"lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui","2020-09-24 17:38:42",1,14.61
716,22,11,26,"nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat","2020-11-02 23:59:18",0,33.13
717,8,37,34,turpis,"2020-09-12 14:54:31",1,24.57
718,51,46,92,"odio in hac","2021-01-15 11:05:03",1,89.91
719,4,100,45,"pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna","2021-05-29 23:39:03",1,74.63
720,35,85,41,"augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere","2020-11-02 09:46:05",1,88.9
721,24,59,46,"mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget","2020-10-26 17:47:50",1,66.58
722,60,31,82,"dui maecenas tristique est","2020-12-29 22:04:37",0,60.25
723,91,43,11,"morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat","2020-10-20 20:26:08",1,1.32
724,55,84,51,"vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum","2021-05-29 07:24:44",1,9.02
725,78,7,39,"curabitur convallis duis consequat","2020-11-29 23:03:39",0,42.54
726,91,86,24,"in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod","2020-12-05 06:52:23",1,64.21
727,57,20,10,"duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in","2021-01-03 06:05:33",1,12.23
728,79,31,60,"nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus","2021-05-08 18:37:01",1,78.4
729,53,37,91,"maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui","2020-12-04 17:30:22",1,27.2
730,28,54,81,"convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum","2020-12-12 22:29:04",1,13.48
731,47,6,77,"aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante","2020-10-11 04:24:09",1,17.02
